Adana(Ceyhan/Ceyhan Bel./Birkent Mah.)-176959|857.0|
Adana(Ceyhan/Ceyhan Bel./Bota Mah.)-259|1810.0|
Adana(Ceyhan/Ceyhan Bel./Burhaniye Mah.)-260|5579.0|
Adana(Ceyhan/Ceyhan Bel./Burhanlı Mah.)-177047|280.0|
Adana(Ceyhan/Ceyhan Bel./Büyükburhaniye Mah.)-176969|104.0|
Adana(Ceyhan/Ceyhan Bel./Büyükkırım Mah.)-258|825.0|
Adana(Ceyhan/Ceyhan Bel./Büyükmangıt Mah.)-176941|2871.0|
Adana(Ceyhan/Ceyhan Bel./Çakaldere Mah.)-176971|388.0|
Adana(Ceyhan/Ceyhan Bel./Camuzağılı Mah.)-177077|485.0|
Adana(Ceyhan/Ceyhan Bel./Çataklı Mah.)-177051|477.0|
Adana(Ceyhan/Ceyhan Bel./Çatalhüyük Mah.)-177079|252.0|
Adana(Ceyhan/Ceyhan Bel./Çevretepe Mah.)-176973|369.0|
Adana(Ceyhan/Ceyhan Bel./Ceyhanbekirli Mah.)-177049|203.0|
Adana(Ceyhan/Ceyhan Bel./Çiçekli Mah.)-176975|92.0|
Adana(Ceyhan/Ceyhan Bel./Çiftlikler Mah.)-176977|412.0|
Adana(Ceyhan/Ceyhan Bel./Civantayak Mah.)-261|364.0|
Adana(Ceyhan/Ceyhan Bel./Çokçapınar Mah.)-176979|287.0|
Adana(Ceyhan/Ceyhan Bel./Cumhuriyet Mah.)-262|10201.0|
Adana(Ceyhan/Ceyhan Bel./Dağıstan Mah.)-177045|201.0|
Adana(Ceyhan/Ceyhan Bel./Değirmendere Mah.)-176981|411.0|
Adana(Ceyhan/Ceyhan Bel./Değirmenli Mah.)-177053|188.0|
Adana(Ceyhan/Ceyhan Bel./Dikilitaş Mah.)-177055|144.0|
Adana(Ceyhan/Ceyhan Bel./Dokuztekne Mah.)-176983|986.0|
Adana(Ceyhan/Ceyhan Bel./Doruk Mah.)-176943|1841.0|
Adana(Ceyhan/Ceyhan Bel./Durhasandede Mah.)-176985|95.0|
Adana(Ceyhan/Ceyhan Bel./Dutlupınar Mah.)-176987|524.0|
Adana(Ceyhan/Ceyhan Bel./Ekinyazı Mah.)-177057|363.0|
Adana(Ceyhan/Ceyhan Bel./Elmagölü Mah.)-177059|348.0|
Adana(Ceyhan/Ceyhan Bel./Emek Mah.)-263|2456.0|
Adana(Ceyhan/Ceyhan Bel./Erenler Mah.)-176989|328.0|
Adana(Ceyhan/Ceyhan Bel./Esentepe Mah.)-264|3014.0|
Adana(Ceyhan/Ceyhan Bel./Fatih Sultan Mehmet Mah.)-265|4574.0|
Adana(Ceyhan/Ceyhan Bel./Gazi Osman Paşa Mah.)-266|6074.0|
Adana(Ceyhan/Ceyhan Bel./Gümürdülü Mah.)-177083|1471.0|
Adana(Ceyhan/Ceyhan Bel./Gündoğan Mah.)-176991|207.0|
Adana(Ceyhan/Ceyhan Bel./Günlüce Mah.)-177061|201.0|
Adana(Ceyhan/Ceyhan Bel./Hamdilli Mah.)-176945|759.0|
Adana(Ceyhan/Ceyhan Bel./Hamidiye Mah.)-176995|72.0|
Adana(Ceyhan/Ceyhan Bel./Hamitbeybucağı Mah.)-176999|398.0|
Adana(Ceyhan/Ceyhan Bel./Hamitbey Mah.)-176997|137.0|
Adana(Ceyhan/Ceyhan Bel./Hürriyet Mah.)-268|3602.0|
Adana(Ceyhan/Ceyhan Bel./İmran Mah.)-177001|322.0|
Adana(Ceyhan/Ceyhan Bel./İnceyer Mah.)-177087|126.0|
Adana(Ceyhan/Ceyhan Bel./İnönü Mah.)-269|1823.0|
Adana(Ceyhan/Ceyhan Bel./Irmaklı Mah.)-177063|162.0|
Adana(Ceyhan/Ceyhan Bel./İsalı Mah.)-177005|507.0|
Adana(Ceyhan/Ceyhan Bel./Isırganlı Mah.)-177085|289.0|
Adana(Ceyhan/Ceyhan Bel./İstiklal Mah.)-270|11035.0|
Adana(Ceyhan/Ceyhan Bel./Karakayalı Mah.)-177065|261.0|
Adana(Ceyhan/Ceyhan Bel./Kelemeti Mah.)-272|304.0|
Adana(Ceyhan/Ceyhan Bel./Kılıçkaya Mah.)-177007|314.0|
Adana(Ceyhan/Ceyhan Bel./Kıvrıklı Mah.)-177089|665.0|
Adana(Ceyhan/Ceyhan Bel./Kızıldere Mah.)-177009|644.0|
Adana(Ceyhan/Ceyhan Bel./Konakoğlu Mah.)-274|766.0|
Adana(Ceyhan/Ceyhan Bel./Köprülü Mah.)-177011|175.0|
Adana(Ceyhan/Ceyhan Bel./Körkuyu Mah.)-177013|544.0|
Adana(Ceyhan/Ceyhan Bel./Koruklu Mah.)-275|214.0|
Adana(Ceyhan/Ceyhan Bel./Kösreli Mah.)-176957|1023.0|
Adana(Ceyhan/Ceyhan Bel./Küçükburhaniye Mah.)-177017|95.0|
Adana(Ceyhan/Ceyhan Bel./Küçükkırım Mah.)-273|3167.0|
Adana(Ceyhan/Ceyhan Bel./Küçükmangıt Mah.)-177019|287.0|
Adana(Ceyhan/Ceyhan Bel./Kurtkulağı Mah.)-176947|1140.0|
Adana(Ceyhan/Ceyhan Bel./Kurtpınar Mah.)-176949|1844.0|
Adana(Ceyhan/Ceyhan Bel./Kuzucak Mah.)-177015|431.0|
Adana(Ceyhan/Ceyhan Bel./Mercimek Mah.)-176951|2944.0|
Adana(Ceyhan/Ceyhan Bel./Mercin Mah.)-177003|305.0|
Adana(Ceyhan/Ceyhan Bel./Mithat Paşa Mah.)-276|3850.0|
Adana(Ceyhan/Ceyhan Bel./Modernevler Mah.)-277|1149.0|
Adana(Ceyhan/Ceyhan Bel./Muradiye Mah.)-278|1887.0|
Adana(Ceyhan/Ceyhan Bel./Mustafabeyli Mah.)-176953|1563.0|
Adana(Ceyhan/Ceyhan Bel./Namık Kemal Mah.)-279|17080.0|
Adana(Ceyhan/Ceyhan Bel./Narlık Mah.)-177021|378.0|
Adana(Ceyhan/Ceyhan Bel./Nazımbey Yeniköy Mah.)-177037|223.0|
Adana(Ceyhan/Ceyhan Bel./Sağırlar Mah.)-177023|148.0|
Adana(Ceyhan/Ceyhan Bel./Sağkaya Mah.)-176961|852.0|
Adana(Ceyhan/Ceyhan Bel./Şahin Özbilen Mah.)-281|9695.0|
Adana(Ceyhan/Ceyhan Bel./Sarıbahçe Mah.)-177091|366.0|
Adana(Ceyhan/Ceyhan Bel./Sarımazı Mah.)-176955|3457.0|
Adana(Ceyhan/Ceyhan Bel./Sarısakal Mah.)-280|2108.0|
Adana(Ceyhan/Ceyhan Bel./Şehit Hacı İbrahim Mah.)-267|1208.0|
Adana(Ceyhan/Ceyhan Bel./Selimiye Mah.)-177027|152.0|
Adana(Ceyhan/Ceyhan Bel./Sirkeli Mah.)-177029|406.0|
Adana(Ceyhan/Ceyhan Bel./Soğukpınar Mah.)-177031|310.0|
Adana(Ceyhan/Ceyhan Bel./Soysallı Mah.)-177093|749.0|
Adana(Ceyhan/Ceyhan Bel./Tatarlı Mah.)-177067|573.0|
Adana(Ceyhan/Ceyhan Bel./Tatlıkuyu Mah.)-177095|351.0|
Adana(Ceyhan/Ceyhan Bel./Toktamış Mah.)-177033|852.0|
Adana(Ceyhan/Ceyhan Bel./Tumlu Mah.)-177081|457.0|
Adana(Ceyhan/Ceyhan Bel./Üçdutyeşilova Mah.)-177097|449.0|
Adana(Ceyhan/Ceyhan Bel./Ulus Mah.)-283|4984.0|
Adana(Ceyhan/Ceyhan Bel./Veysiye Mah.)-176993|304.0|
Adana(Ceyhan/Ceyhan Bel./Yalak Mah.)-177069|338.0|
Adana(Ceyhan/Ceyhan Bel./Yarsuat Mah.)-284|2446.0|
Adana(Ceyhan/Ceyhan Bel./Yellibel Mah.)-177035|178.0|
Adana(Ceyhan/Ceyhan Bel./Yeşilbahçe Mah.)-177099|568.0|
Adana(Ceyhan/Ceyhan Bel./Yeşildam Mah.)-177101|321.0|
Adana(Ceyhan/Ceyhan Bel./Yılankale Mah.)-177039|206.0|
Adana(Ceyhan/Ceyhan Bel./Zübeyde Hanım Mah.)-271|710.0|
Adana(Çukurova/Çukurova Bel./Belediye Evleri Mah.)-8|54671.0|
Adana(Çukurova/Çukurova Bel./Beyazevler Mah.)-11|9595.0|
Adana(Çukurova/Çukurova Bel./Bozcalar Mah.)-177831|271.0|
Adana(Çukurova/Çukurova Bel./Dörtler Mah.)-177843|1037.0|
Adana(Çukurova/Çukurova Bel./Esentepe Mah.)-102|1838.0|
Adana(Çukurova/Çukurova Bel./Fadıl Mah.)-177833|145.0|
Adana(Çukurova/Çukurova Bel./Gökkuyu Mah.)-347|237.0|
Adana(Çukurova/Çukurova Bel./Güzelyalı Mah.)-26|37645.0|
Adana(Çukurova/Çukurova Bel./Huzurevleri Mah.)-30|61229.0|
Adana(Çukurova/Çukurova Bel./Kabasakal Mah.)-177827|1792.0|
Adana(Çukurova/Çukurova Bel./Karahan Mah.)-177829|1882.0|
Adana(Çukurova/Çukurova Bel./Karslılar Mah.)-83|5279.0|
Adana(Çukurova/Çukurova Bel./Kaşoba Mah.)-177835|431.0|
Adana(Çukurova/Çukurova Bel./Kocatepe Mah.)-345|1219.0|
Adana(Çukurova/Çukurova Bel./Küçükçınar Mah.)-177837|745.0|
Adana(Çukurova/Çukurova Bel./Kurttepe Mah.)-88|6804.0|
Adana(Çukurova/Çukurova Bel./Mahfesığmaz Mah.)-39|32951.0|
Adana(Çukurova/Çukurova Bel./Memişli Mah.)-177845|68.0|
Adana(Çukurova/Çukurova Bel./Örcün Mah.)-177847|306.0|
Adana(Çukurova/Çukurova Bel./Pirili Mah.)-177839|629.0|
Adana(Çukurova/Çukurova Bel./Salbaş Esentepe Mah.)-344|543.0|
Adana(Çukurova/Çukurova Bel./Şambayadı Mah.)-95|5236.0|
Adana(Çukurova/Çukurova Bel./Söğütlü Mah.)-177841|437.0|
Adana(Çukurova/Çukurova Bel./Toros Mah.)-58|59553.0|
Adana(Çukurova/Çukurova Bel./Yeni Mah.)-346|1055.0|
Adana(Çukurova/Çukurova Bel./Yurt Mah.)-69|42242.0|
Adana(Çukurova/Çukurova Bel./Yüzüncüyıl Mah.)-70|46365.0|
Adana(Feke/Feke Bel./Akkaya Mah.)-177103|340.0|
Adana(Feke/Feke Bel./Akoluk Mah.)-177105|286.0|
Adana(Feke/Feke Bel./Bağdatlı Mah.)-177107|233.0|
Adana(Feke/Feke Bel./Bahçecik Mah.)-177109|322.0|
Adana(Feke/Feke Bel./Belenköy Mah.)-319|337.0|
Adana(Feke/Feke Bel./Çandırlar Mah.)-177111|390.0|
Adana(Feke/Feke Bel./Çondu Mah.)-177165|182.0|
Adana(Feke/Feke Bel./Çürükler Mah.)-177113|130.0|
Adana(Feke/Feke Bel./Değirmenciuşağı Mah.)-177115|149.0|
Adana(Feke/Feke Bel./Gaffaruşağı Mah.)-177179|208.0|
Adana(Feke/Feke Bel./Gedikli Mah.)-177117|531.0|
Adana(Feke/Feke Bel./Göbelli Mah.)-177119|226.0|
Adana(Feke/Feke Bel./Gökçeli Mah.)-320|82.0|
Adana(Feke/Feke Bel./Gürümze Mah.)-177121|615.0|
Adana(Feke/Feke Bel./Güzpınarı Mah.)-177123|558.0|
Adana(Feke/Feke Bel./Hıdıruşağı Mah.)-177125|212.0|
Adana(Feke/Feke Bel./İncirci Mah.)-177127|450.0|
Adana(Feke/Feke Bel./İslam Mah.)-327|1399.0|
Adana(Feke/Feke Bel./Kaleyüzü Mah.)-177167|349.0|
Adana(Feke/Feke Bel./Karacaoğlan Mah.)-326|882.0|
Adana(Feke/Feke Bel./Karacauşağı Mah.)-321|149.0|
Adana(Feke/Feke Bel./Kaşaltı Mah.)-177129|121.0|
Adana(Feke/Feke Bel./Kayadibi Mah.)-177131|120.0|
Adana(Feke/Feke Bel./Kazancı Mah.)-322|240.0|
Adana(Feke/Feke Bel./Keklikçi Mah.)-325|557.0|
Adana(Feke/Feke Bel./Kırıkuşağı Mah.)-177133|409.0|
Adana(Feke/Feke Bel./Kısacıklı Mah.)-177135|239.0|
Adana(Feke/Feke Bel./Kızılyer Mah.)-177137|429.0|
Adana(Feke/Feke Bel./Koçyazı Mah.)-177139|140.0|
Adana(Feke/Feke Bel./Konakkuran Mah.)-177141|373.0|
Adana(Feke/Feke Bel./Kovukçınar Mah.)-177161|283.0|
Adana(Feke/Feke Bel./Mansurlu Mah.)-177163|403.0|
Adana(Feke/Feke Bel./Musalar Mah.)-177169|353.0|
Adana(Feke/Feke Bel./Olucak Mah.)-177143|216.0|
Adana(Feke/Feke Bel./Ormancık Mah.)-177171|520.0|
Adana(Feke/Feke Bel./Ortaköy Mah.)-177173|150.0|
Adana(Feke/Feke Bel./Oruçlu Mah.)-177175|629.0|
Adana(Feke/Feke Bel./Paşalı Mah.)-177145|984.0|
Adana(Feke/Feke Bel./Şahmuratlı Mah.)-177177|512.0|
Adana(Feke/Feke Bel./Sülemişli Mah.)-324|335.0|
Adana(Feke/Feke Bel./Süphandere Mah.)-177147|405.0|
Adana(Feke/Feke Bel./Tenkerli Mah.)-177149|205.0|
Adana(Feke/Feke Bel./Tokmanaklı Mah.)-177151|329.0|
Adana(Feke/Feke Bel./Tortulu Mah.)-177153|193.0|
Adana(Feke/Feke Bel./Uğurlubağ Mah.)-177155|116.0|
Adana(Feke/Feke Bel./Yaylapınar Mah.)-177157|275.0|
Adana(Feke/Feke Bel./Yerebakan Mah.)-177159|253.0|
Adana(Feke/Feke Bel./Yeşil Düşmüş Mah.)-323|485.0|
Adana(İmamoğlu/İmamoğlu Bel./Adalet Mah.)-328|1956.0|
Adana(İmamoğlu/İmamoğlu Bel./Ağzıkaraca Mah.)-177181|297.0|
Adana(İmamoğlu/İmamoğlu Bel./Alaybeyi Mah.)-177183|379.0|
Adana(İmamoğlu/İmamoğlu Bel./Aliler Mah.)-177193|324.0|
Adana(İmamoğlu/İmamoğlu Bel./Ayvalı Mah.)-177185|541.0|
Adana(İmamoğlu/İmamoğlu Bel./Camili Mah.)-177187|923.0|
Adana(İmamoğlu/İmamoğlu Bel./Çörten Mah.)-177189|387.0|
Adana(İmamoğlu/İmamoğlu Bel./Cumhuriyet Mah.)-329|4023.0|
Adana(İmamoğlu/İmamoğlu Bel./Danacılı Mah.)-177191|328.0|
Adana(İmamoğlu/İmamoğlu Bel./Fatih Mah.)-108436|4112.0|
Adana(İmamoğlu/İmamoğlu Bel./Hacıhasanlı Mah.)-177195|196.0|
Adana(İmamoğlu/İmamoğlu Bel./Hürriyet Mah.)-330|6496.0|
Adana(İmamoğlu/İmamoğlu Bel./Koyunevi Mah.)-177197|610.0|
Adana(İmamoğlu/İmamoğlu Bel./Malıhıdırlı Mah.)-177199|549.0|
Adana(İmamoğlu/İmamoğlu Bel./Menteş Mah.)-331|168.0|
Adana(İmamoğlu/İmamoğlu Bel./Otluk Mah.)-177201|276.0|
Adana(İmamoğlu/İmamoğlu Bel./Pekmezci Mah.)-177217|333.0|
Adana(İmamoğlu/İmamoğlu Bel./Sayca Mah.)-177203|333.0|
Adana(İmamoğlu/İmamoğlu Bel./Saygeçit Mah.)-333|1069.0|
Adana(İmamoğlu/İmamoğlu Bel./Sevinçli Mah.)-177205|513.0|
Adana(İmamoğlu/İmamoğlu Bel./Sokutaş Mah.)-177207|235.0|
Adana(İmamoğlu/İmamoğlu Bel./Tuna Mah.)-332|1560.0|
Adana(İmamoğlu/İmamoğlu Bel./Üçtepe Mah.)-177213|734.0|
Adana(İmamoğlu/İmamoğlu Bel./Ufacıkören Mah.)-177209|340.0|
Adana(İmamoğlu/İmamoğlu Bel./Uluçınar Mah.)-177211|49.0|
Adana(İmamoğlu/İmamoğlu Bel./Yazıtepe Mah.)-177215|423.0|
Adana(İmamoğlu/İmamoğlu Bel./Yenievler Mah.)-108437|187.0|
Adana(Karaisalı/Karaisalı Bel./Akçalı Mah.)-177219|98.0|
Adana(Karaisalı/Karaisalı Bel./Aktaş Mah.)-338|100.0|
Adana(Karaisalı/Karaisalı Bel./Altınova Mah.)-177221|303.0|
Adana(Karaisalı/Karaisalı Bel./Aşağıbelemedik Mah.)-177223|52.0|
Adana(Karaisalı/Karaisalı Bel./Aşağıyörükler Mah.)-177225|106.0|
Adana(Karaisalı/Karaisalı Bel./Ayakkıf Mah.)-177227|309.0|
Adana(Karaisalı/Karaisalı Bel./Barakdağı Mah.)-177229|324.0|
Adana(Karaisalı/Karaisalı Bel./Başkıf Mah.)-341|191.0|
Adana(Karaisalı/Karaisalı Bel./Bekirli Mah.)-177291|410.0|
Adana(Karaisalı/Karaisalı Bel./Beydemir Mah.)-177231|401.0|
Adana(Karaisalı/Karaisalı Bel./Bolacalı Mah.)-177233|56.0|
Adana(Karaisalı/Karaisalı Bel./Bucak Mah.)-177237|337.0|
Adana(Karaisalı/Karaisalı Bel./Çakallı Mah.)-177239|421.0|
Adana(Karaisalı/Karaisalı Bel./Çatalan Mah.)-348|346.0|
Adana(Karaisalı/Karaisalı Bel./Çeceli Mah.)-337|3772.0|
Adana(Karaisalı/Karaisalı Bel./Çevlik Mah.)-177241|424.0|
Adana(Karaisalı/Karaisalı Bel./Çocuklar Mah.)-177243|135.0|
Adana(Karaisalı/Karaisalı Bel./Çorlu Mah.)-177245|508.0|
Adana(Karaisalı/Karaisalı Bel./Çukur Mah.)-177247|827.0|
Adana(Karaisalı/Karaisalı Bel./Demirçit Mah.)-177249|75.0|
Adana(Karaisalı/Karaisalı Bel./Döşekevi Mah.)-177293|123.0|
Adana(Karaisalı/Karaisalı Bel./Durak Mah.)-177251|207.0|
Adana(Karaisalı/Karaisalı Bel./Eğlence Mah.)-177295|382.0|
Adana(Karaisalı/Karaisalı Bel./Emelcik Mah.)-177253|188.0|
Adana(Karaisalı/Karaisalı Bel./Etekli Mah.)-177255|648.0|
Adana(Karaisalı/Karaisalı Bel./Fettahlı Mah.)-177311|53.0|
Adana(Karaisalı/Karaisalı Bel./Filikli Mah.)-177289|134.0|
Adana(Karaisalı/Karaisalı Bel./Gildirli Mah.)-177257|163.0|
Adana(Karaisalı/Karaisalı Bel./Gökhasanlı Mah.)-177259|164.0|
Adana(Karaisalı/Karaisalı Bel./Gülüşlü Mah.)-177261|114.0|
Adana(Karaisalı/Karaisalı Bel./Güvenç Mah.)-340|317.0|
Adana(Karaisalı/Karaisalı Bel./Hacıkırı Mah.)-177273|154.0|
Adana(Karaisalı/Karaisalı Bel./Hacılı Mah.)-177263|348.0|
Adana(Karaisalı/Karaisalı Bel./Hacımusalı Mah.)-177297|638.0|
Adana(Karaisalı/Karaisalı Bel./Kaledağı Mah.)-177265|383.0|
Adana(Karaisalı/Karaisalı Bel./Kapıkaya Mah.)-342|154.0|
Adana(Karaisalı/Karaisalı Bel./Karahasanlı Mah.)-177267|31.0|
Adana(Karaisalı/Karaisalı Bel./Karakılıç Mah.)-177269|200.0|
Adana(Karaisalı/Karaisalı Bel./Karakuyu Mah.)-177271|85.0|
Adana(Karaisalı/Karaisalı Bel./Karapınar Mah.)-335|2882.0|
Adana(Karaisalı/Karaisalı Bel./Kırıklı Mah.)-177299|604.0|
Adana(Karaisalı/Karaisalı Bel./Kocaveliler Mah.)-334|207.0|
Adana(Karaisalı/Karaisalı Bel./Körüklü Mah.)-177301|171.0|
Adana(Karaisalı/Karaisalı Bel./Kuşcusofulu Mah.)-177303|484.0|
Adana(Karaisalı/Karaisalı Bel./Kuyucu Mah.)-177275|154.0|
Adana(Karaisalı/Karaisalı Bel./Kuzgun Mah.)-177277|456.0|
Adana(Karaisalı/Karaisalı Bel./Maraşlı Mah.)-177279|277.0|
Adana(Karaisalı/Karaisalı Bel./Merkezboztahta Mah.)-177235|363.0|
Adana(Karaisalı/Karaisalı Bel./Murtçukuru Mah.)-177281|180.0|
Adana(Karaisalı/Karaisalı Bel./Nergizlik Mah.)-177283|215.0|
Adana(Karaisalı/Karaisalı Bel./Nuhlu Mah.)-177305|121.0|
Adana(Karaisalı/Karaisalı Bel./Ömerli Mah.)-177307|127.0|
Adana(Karaisalı/Karaisalı Bel./Sadıkali Mah.)-177309|193.0|
Adana(Karaisalı/Karaisalı Bel./Sarımehmetli Mah.)-349|165.0|
Adana(Karaisalı/Karaisalı Bel./Saypınar Mah.)-339|67.0|
Adana(Karaisalı/Karaisalı Bel./Selampınar Mah.)-336|1140.0|
Adana(Karaisalı/Karaisalı Bel./Tatık Mah.)-177313|72.0|
Adana(Karaisalı/Karaisalı Bel./Topaktaş Mah.)-177285|172.0|
Adana(Karaisalı/Karaisalı Bel./Topkaralı Mah.)-177315|78.0|
Adana(Karaisalı/Karaisalı Bel./Torunsolaklı Mah.)-177317|764.0|
Adana(Karaisalı/Karaisalı Bel./Tümenli Mah.)-177319|313.0|
Adana(Karaisalı/Karaisalı Bel./Yazıbaşı Mah.)-177287|219.0|
Adana(Karataş/Karataş Bel./Adalı Mah.)-177325|567.0|
Adana(Karataş/Karataş Bel./Ataköy Mah.)-177371|343.0|
Adana(Karataş/Karataş Bel./Bahçe Mah.)-177321|2191.0|
Adana(Karataş/Karataş Bel./Bebeli Mah.)-177327|389.0|
Adana(Karataş/Karataş Bel./Çağşırlı Mah.)-177331|266.0|
Adana(Karataş/Karataş Bel./Çakırören Mah.)-177329|536.0|
Adana(Karataş/Karataş Bel./Çavuşlu Mah.)-177373|266.0|
Adana(Karataş/Karataş Bel./Çimeli Mah.)-177333|283.0|
Adana(Karataş/Karataş Bel./Çukurkamış Mah.)-177335|208.0|
Adana(Karataş/Karataş Bel./Damlapınar Mah.)-177375|295.0|
Adana(Karataş/Karataş Bel./Develiören Mah.)-177337|16.0|
Adana(Karataş/Karataş Bel./Dolaplı Mah.)-177339|77.0|
Adana(Karataş/Karataş Bel./Gölkaya Mah.)-177341|193.0|
Adana(Karataş/Karataş Bel./Hacıhasan Mah.)-177343|255.0|
Adana(Karataş/Karataş Bel./Hasırağacı Mah.)-177377|262.0|
Adana(Karataş/Karataş Bel./Helvacı Mah.)-177345|416.0|
Adana(Karataş/Karataş Bel./İnneplihüyüğü Mah.)-177379|220.0|
Adana(Karataş/Karataş Bel./İsahacılı Mah.)-177347|448.0|
Adana(Karataş/Karataş Bel./Kapı Mah.)-177381|271.0|
Adana(Karataş/Karataş Bel./Karagöçer Mah.)-177383|892.0|
Adana(Karataş/Karataş Bel./Karataş Mah.)-177349|245.0|
Adana(Karataş/Karataş Bel./Karşıyaka Mah.)-350|1957.0|
Adana(Karataş/Karataş Bel./Kemaliye Mah.)-351|4072.0|
Adana(Karataş/Karataş Bel./Kesik Mah.)-177351|315.0|
Adana(Karataş/Karataş Bel./Kiremitli Mah.)-177357|97.0|
Adana(Karataş/Karataş Bel./Kırhasan Mah.)-177353|65.0|
Adana(Karataş/Karataş Bel./Kızıltahta Mah.)-177355|193.0|
Adana(Karataş/Karataş Bel./Meletmez Mah.)-177385|81.0|
Adana(Karataş/Karataş Bel./Orta Mah.)-352|627.0|
Adana(Karataş/Karataş Bel./Oymaklı Mah.)-177359|258.0|
Adana(Karataş/Karataş Bel./Sarımsak Mah.)-177387|24.0|
Adana(Karataş/Karataş Bel./Sirkenli Mah.)-177361|568.0|
Adana(Karataş/Karataş Bel./Tabaklar Mah.)-177389|1005.0|
Adana(Karataş/Karataş Bel./Tabur Mah.)-177391|111.0|
Adana(Karataş/Karataş Bel./Terliksiz Mah.)-177363|152.0|
Adana(Karataş/Karataş Bel./Topraklı Mah.)-177365|155.0|
Adana(Karataş/Karataş Bel./Tuzkuyusu Mah.)-177393|274.0|
Adana(Karataş/Karataş Bel./Tuzla Mah.)-177323|1868.0|
Adana(Karataş/Karataş Bel./Yassıveren Mah.)-177395|88.0|
Adana(Karataş/Karataş Bel./Yemişli Mah.)-177367|617.0|
Adana(Karataş/Karataş Bel./Yeni Mah.)-353|3560.0|
Adana(Karataş/Karataş Bel./Yenimurat Mah.)-177397|283.0|
Adana(Karataş/Karataş Bel./Yüzbaşı Mah.)-177369|236.0|
Adana(Kozan/Kozan Bel./Acarmantaş Mah.)-177401|941.0|
Adana(Kozan/Kozan Bel./Ağlıboğaz Mah.)-99077|5896.0|
Adana(Kozan/Kozan Bel./Akarca Mah.)-177403|153.0|
Adana(Kozan/Kozan Bel./Akçalıuşağı Mah.)-177405|563.0|
